Setpoint_X,Setpoint_Y,INE,ISW,ISE,INW,ONE,ONW,OSE,OSW,CIR
184,3357,6415,8638,9768,9860,737,717,704,711,0
184,3357,6732,8651,9569,9894,738,717,704,711,0
184,3357,6343,8829,9767,9768,738,718,704,711,0
184,3357,6596,8447,9425,10092,737,717,704,711,0
184,3357,6456,8662,9677,9881,738,717,704,711,0
184,3357,6430,8646,9609,9855,738,717,704,711,0
184,3357,6756,8485,9405,10053,738,717,704,711,0
184,3357,6245,8872,9692,9777,738,717,704,711,0
184,3357,6505,8604,9582,10016,738,717,704,711,0
184,3357,6594,8716,9557,9845,738,717,704,711,0
184,3357,6197,8797,9802,9923,738,718,704,711,0
184,3357,6822,8452,9321,10120,738,717,704,711,0
184,3357,6302,8846,9694,9735,738,717,704,711,0
184,3357,6352,8691,9507,9872,738,717,704,711,0
184,3357,6786,8620,9393,9960,738,717,704,711,0
184,3357,6336,8882,9659,9569,738,717,704,711,0
184,3357,6742,8443,9493,10087,738,717,705,711,0
184,3357,6458,8813,9658,9789,738,717,704,711,0
184,3357,6274,8697,9747,9906,738,717,704,711,0
184,3357,6765,8552,9516,10069,738,717,704,711,0
184,3357,6263,8883,9759,9653,738,718,704,711,0
184,3357,6565,8642,9440,9972,738,717,704,710,0
184,3357,6581,8658,9621,9863,738,717,704,711,0
184,3357,6340,8860,9655,9635,738,717,704,711,0
184,3357,6738,8630,9371,9961,738,717,704,710,0
184,3357,6229,8910,9678,9746,738,717,704,711,0
184,3357,6508,8654,9487,9979,738,717,704,711,0
184,3357,6417,8801,9600,9741,738,717,704,711,0
184,3357,6354,8891,9705,9644,738,718,704,711,0
184,3357,6617,8639,9488,9942,738,718,704,711,0
184,3357,6530,8783,9590,9681,738,717,703,711,0
184,3357,6541,8663,9553,9961,738,717,703,711,0
184,3357,6454,8738,9661,9831,738,717,704,711,0
184,3357,6437,8734,9609,9828,738,717,704,711,0
184,3357,6607,8715,9566,9837,738,718,704,711,0
184,3357,6460,8751,9585,9812,738,717,704,711,0
184,3357,6408,8577,9644,10036,737,718,704,711,0
184,3357,6635,8684,9593,9834,738,717,704,711,0
184,3357,6351,8631,9674,9896,738,717,705,711,0
184,3357,6488,8495,9480,9989,738,717,704,711,0
184,3357,6377,8647,9722,9923,738,718,704,711,0
184,3357,6387,8643,9561,10012,738,718,704,711,0
184,3357,6403,8737,9560,9844,738,718,704,710,0
184,3357,6310,8594,9712,9893,738,717,704,711,0
184,3357,6720,8459,9405,9987,737,718,704,711,0
184,3357,6293,8771,9631,9790,737,717,704,711,0
184,3357,6510,8603,9577,9905,738,717,704,710,0
184,3357,6393,8692,9476,9890,738,718,704,711,0
184,3357,6171,8626,9634,9853,738,717,704,711,0
184,3357,6627,8525,9357,10037,738,717,704,711,0
184,3357,6360,8619,9769,9895,738,717,704,711,0
184,3357,6449,8452,9694,9953,738,717,704,711,0
184,3357,6692,8492,9462,10079,738,717,705,711,0
184,3357,6110,8844,9638,9773,738,717,704,711,0
184,3357,6514,8589,9516,9994,738,717,704,711,0
184,3357,6447,8586,9554,9848,738,717,704,711,0
184,3357,6214,8530,9686,9919,738,717,704,711,0
184,3357,6672,8600,9549,9735,738,718,704,711,0
184,3357,6477,8611,9730,9754,738,717,704,711,0
184,3357,6535,8638,9574,9764,739,718,704,711,0
184,3357,6753,8759,9603,9514,737,717,704,711,0
184,3357,6457,8697,9713,9719,738,717,704,711,0
184,3357,6712,8718,9510,9691,738,718,704,711,0
184,3357,6425,8768,9707,9624,738,717,704,711,0
184,3357,6558,8674,9562,9721,739,718,705,711,0
184,3357,6753,8627,9546,9736,738,717,704,711,0
184,3357,6495,8712,9641,9607,738,718,704,711,0
184,3357,6629,8667,9567,9662,738,718,704,710,0
