Setpoint_X,Setpoint_Y,INE,ISW,ISE,INW,ONE,ONW,OSE,OSW,CIR
3357,184,6239,3703,10187,10207,738,718,705,711,0
3357,184,5741,3881,10186,10207,738,717,705,711,0
3357,184,6191,3676,10186,10206,738,718,705,711,0
3357,184,5926,3800,10186,10206,739,718,704,711,0
3357,184,5729,3841,10187,10207,739,718,705,711,0
3357,184,6133,3677,10187,10207,738,718,704,711,0
3357,184,5556,3920,10187,10207,738,718,705,710,0
3357,184,5917,3734,10186,10206,738,718,705,711,0
3357,184,6040,3755,10186,10206,739,718,705,711,0
3357,184,5567,3938,10187,10207,739,718,705,711,0
3357,184,6029,3690,10187,10207,739,718,705,711,0
3357,184,5859,3838,10186,10206,739,718,705,711,0
3357,184,5675,3830,10186,10206,739,718,705,711,0
3357,184,6039,3682,10186,10207,738,718,704,711,0
3357,184,5612,3936,10186,10207,739,718,705,711,0
3357,184,6036,3704,10186,10207,739,718,705,711,0
3357,184,6058,3786,10187,10207,739,718,705,711,0
3357,184,5716,3868,10187,10207,739,718,705,711,0
3357,184,6070,3680,10187,10206,739,717,705,711,0
3357,184,5792,3875,10186,10206,739,718,704,711,0
3357,184,6116,3755,10187,10206,738,718,705,711,0
3357,184,6164,3725,10186,10206,738,718,705,711,0
3357,184,5658,3888,10186,10207,738,718,705,711,0
3357,184,6111,3684,10186,10206,739,718,705,711,0
3357,184,5891,3810,10187,10207,739,718,704,711,0
3357,184,6009,3792,10187,10207,740,718,705,711,0
3357,184,6073,3673,10185,10206,738,718,704,711,0
3357,184,5675,3854,10187,10207,739,718,704,711,0
3357,184,6134,3689,10186,10206,739,718,705,711,0
3357,184,6070,3742,10187,10207,738,718,704,710,0
3357,184,5705,3849,10187,10206,738,717,704,710,0
3357,184,6113,3661,10186,10207,738,718,705,711,0
3357,184,5614,3872,10186,10207,739,717,705,711,0
3357,184,6089,3713,10187,10207,739,718,705,711,0
3357,184,6146,3733,10186,10207,739,718,705,712,0
3357,184,5626,3915,10187,10208,738,718,705,711,0
3357,184,6217,3658,10185,10206,739,718,705,711,0
3357,184,5781,3877,10186,10207,739,718,704,711,0
3357,184,5977,3798,10187,10207,738,717,705,711,0
3357,184,6163,3660,10185,10206,739,717,705,711,0
3357,184,5397,3926,10187,10207,740,719,706,712,0
3357,184,6100,3674,10186,10207,739,718,705,711,0
3357,184,6065,3776,10187,10207,738,718,705,711,0
3357,184,5701,3914,10187,10207,739,718,705,711,0
3357,184,6348,3626,10186,10206,738,718,705,711,0
3357,184,5585,3949,10187,10207,738,718,705,711,0
3357,184,5942,3763,10187,10206,738,718,705,711,0
3357,184,6242,3669,10186,10207,739,718,705,711,0
3357,184,5420,3999,10187,10207,739,718,704,711,0
3357,184,6230,3647,10186,10207,738,718,705,711,0
3357,184,6123,3767,10186,10207,738,718,704,710,0
3357,184,5781,3875,10186,10207,738,718,705,711,0
3357,184,6331,3599,10185,10206,738,718,704,711,0
3357,184,5674,3934,10187,10206,739,718,706,711,0
3357,184,6289,3708,10186,10207,738,718,704,711,0
3357,184,6273,3695,10186,10207,739,718,705,711,0
3357,184,5615,3949,10187,10207,739,718,705,711,0
3357,184,6292,3660,10186,10207,738,718,704,711,0
3357,184,5980,3838,10186,10206,738,718,704,711,0
3357,184,5945,3831,10186,10207,738,718,705,712,0
3357,184,6317,3649,10186,10206,739,718,704,711,0
3357,184,5713,3908,10186,10206,738,718,704,711,0
3357,184,6191,3724,10186,10206,739,718,704,711,0
