Setpoint_X,Setpoint_Y,INE,ISW,ISE,INW,ONE,ONW,OSE,OSW,CIR
3254,593,6476,6735,5472,6136,778,746,717,720,0
3357,593,6538,6696,5550,6100,778,745,717,720,0
3357,491,6426,6728,5449,6186,777,746,717,721,0
3357,388,6463,6690,5472,6173,777,745,717,720,0
3254,388,6471,6713,5487,6198,777,746,717,720,0
3254,491,6499,6705,5506,6191,777,746,717,720,0
3152,491,6521,6683,5526,6197,777,746,717,720,0
3049,491,6517,6701,5515,6192,777,746,717,721,0
3049,388,6524,6708,5525,6185,777,746,717,720,0
3152,388,6539,6679,5561,6194,779,747,717,721,0
3152,286,6525,6663,5553,6219,778,746,717,720,0
3049,286,6503,6671,5537,6228,777,746,717,720,0
3049,184,6593,6599,5662,6178,778,746,717,720,0
3152,184,6582,6614,5637,6184,777,745,717,720,0
3254,184,6504,6682,5556,6214,777,746,717,720,0
3254,286,6468,6709,5527,6205,777,745,717,720,0
3357,286,6486,6718,5516,6186,777,745,717,720,0
3357,184,6441,6712,5495,6192,778,745,717,720,0
